#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
   4.6398960463845613        314.93528162804307        1686.9865016610727        2001.9217832891150       0.84268352327401608       0.61706052522109611       0.23386386742338930     
   4.6861219456395240        295.51999023330080        1660.4869328846701        1956.0069231179705       0.84891669516065560       0.61507065484501200       0.23814917835015956     
   4.7328083797298781        276.25901643596870        1634.1754376253639        1910.4344540613322       0.85539466384273066       0.61306123943592816       0.24232578260901227     
   4.7799599368267058        257.15809009712376        1608.0681284305081        1865.2262185276315       0.86213034776011332       0.61103764459526388       0.24638989250589108     
   4.8275812508116802        244.61247779178220        1575.4224667934463        1820.0349445852294       0.86560012019575361       0.60935584733153791       0.25204447695792809     
   4.8756770017324511        236.83718059318838        1538.2604700022430        1775.0976505954313       0.86657794261980758       0.60792104743107445       0.25880058295873193     
   4.9242519162625822        229.16015806647997        1501.5890451033242        1730.7492031698052       0.86759482099036511       0.60647898760815078       0.26540253316069273     
   4.9733107681660860        221.59315623972665        1465.4245299617526        1687.0176862014789       0.86864799459294961       0.60502604332303389       0.27185702288632646     
   5.0228583787665491        216.83337113200861        1428.3457194225923        1645.1790905546011       0.86820074946435599       0.60361827358455100       0.27858936482170066     
   5.0728996174209620        215.28543130901471        1390.1945885082434        1605.4800198172579       0.86590587945559161       0.60225447287433143       0.28566880339854961     
   5.1234394019982865        213.75706251898450        1352.6501352668126        1566.4071977857968       0.86353672096173872       0.60085890122012586       0.29260117571197186     
   5.1744826993627253        212.24482546206201        1315.7031881441844        1527.9480136062457       0.86109159240233346       0.59943323764252243       0.29938631469846716     
   5.2260345258618734        210.74592909901637        1279.3480770975734        1490.0940061965894       0.85856870222776260       0.59797892972464095       0.30602494763659766     
   5.2780999478197055        209.25796070853667        1243.5808841965525        1452.8388449050892       0.85596615795180842       0.59649843504721567       0.31251561467176109     
   5.3306840820344448        218.19102528156196        1199.6948407227626        1417.8858660043247       0.84611524064596566       0.59540972249173529       0.32136394239427096     
   5.3837920962814838        234.21494933748389        1150.8555421108683        1385.0704914483517       0.83090033988626266       0.59453909473379674       0.33173297766703730     
   5.4374292098212003        249.78451858225736        1103.4824765439539        1353.2669951262108       0.81542111092500191       0.59357911712020106       0.34178789616151800     
   5.4916006939118898        264.92991707630210        1057.5595395664341        1322.4894566427363       0.79967332386236811       0.59253315531014294       0.35153345969150140     
   5.5463118723278528        279.67805664069499        1013.0579903880827        1292.7360470287772       0.78365416723428871       0.59140006137129963       0.36097975075786448     
   5.6015681218825488        295.48773948222214        969.87580251079146        1265.3635419930133       0.76647996431380239       0.59015450214708975       0.37021718219289274     
   5.6573748729570115        359.20472989775504        926.77641933378095        1285.9811492315362       0.72067651993778825       0.58795272466143855       0.38170927797724086     
   5.7137376100335526        420.33092557139628        886.66714198977377        1306.9980675611700       0.67839973447265711       0.58546400077322402       0.39238948040104599     
   5.7706618722347551        479.07812582175143        849.30657341154824        1328.3846992332997       0.63935287262924689       0.58271478047043646       0.40229237250735900     
   5.8281532538678089        535.63419845392673        814.47934403985937        1350.1135424937852       0.60326729449394334       0.57972890103855357       0.41145709488336679     
   5.8862174049743290        590.16743873220696        781.99184901648596        1372.1592877486926       0.56989873989010653       0.57652801006954724       0.41992576730388914     
   5.9448600318855904        591.48821045811542        771.93664809792051        1363.4248585560360       0.56617469107571972       0.57346996386560756       0.42085505960958020     
   6.0040868977833544        576.83464973644641        768.36495348029428        1345.1996032167415       0.57119029149497424       0.57050513902950073       0.41954854448528989     
   6.0639038232662550        562.28548439579401        764.76863823565395        1327.0541226314481       0.57629046562108222       0.56755326556841013       0.41820179141966968     
   6.1243166869217935        547.84168358812951        761.14794559619520        1308.9896291843249       0.58147744537173440       0.56461512185056661       0.41681330896037400     
   6.1853314259040975        533.50412497833747        757.50340426054083        1291.0075292388779       0.58675366882417179       0.56169168792090285       0.41538191566642030     
   6.2469540365173692        519.27407153639604        753.83578150177232        1273.1098530381680       0.59212155157138058       0.55878411856321408       0.41390645805085213     
   6.3091905748052115        505.15211803817681        750.14600642592586        1255.2981244641026       0.59758394584248231       0.55589368110994297       0.41238609070127813     
   6.3720471571457953        491.14223123948511        746.43505956778847        1237.5772908072738       0.60314217553304295       0.55302165640251677       0.41082025651530213     
   6.4355299608529233        477.24503896483805        742.70383249657550        1219.9488714614133       0.60879914713709959       0.55016920107449285       0.40920886706951776     
   6.4996452247831424        463.46307231874533        738.95297649157942        1202.4160488103239       0.61455681435947485       0.54733720274508102       0.40755261340371535     
   6.5643992499488473        449.79800521960959        735.18277495209247        1184.9807801717025       0.62041746773780182       0.54452615561211981       0.40585272053248295     
